x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
"0,2938353937","0,1143791061","0,5330949965","0,3168648437","0,05692593789","0,3583765269","0,6232335232","0,6379458296","0,6036479775","0,4634025024","0,5729910403","-9,34182567"
"0,9463839138","0,9230768142","0,4130315875","0,526763494","0,9130620045","0,6871992861","0,8343129363","0,1136227405","0,05202202785","0,9997725144","0,684305603","-4,090200399"
"0,03685978639","0,01567824506","0,8896174668","0,3106906115","0,4563330464","0,8911959912","0,2167246044","0,6469433501","0,9962623419","0,592042491","0,7048834796","-5,965316017"
"0,9503100107","0,7130643257","0,9081525791","0,4610604182","0,8041028914","0,4904444304","0,9064087066","0,05614948386","0,4102483978","0,6325811654","0,1808257478","-8,067062532"
"0,3159373356","0,9905545527","0,6370754703","0,05041183938","0,6710587284","0,6764560401","0,8882971107","0,3581828636","0,3439622323","0,9101773723","0,270682377","-2,420527422"
"0,9914252742","0,8065684723","0,2788152464","0,4065167172","0,3122352698","0,2581581035","0,7211002165","0,4863276053","0,1005868453","0,4938067783","0,4739433537","-8,924319482"
"0,6411359169","0,4447167484","0,7803566548","0,6005849982","0,7062555386","0,3713625848","0,8395337148","0,8517292987","0,066256126","0,6126198151","0,5864441489","-7,723797578"
"0,1815502815","0,8279892986","0,2652165228","0,7240445826","0,5516893876","0,7288964128","0,8580768258","0,2387290996","0,3608783548","0,6423674546","0,3334279006","-5,295745265"
"0,3362482559","0,9446527064","0,2300887115","0,405518292","0,660725772","0,2543195962","0,9390963947","0,5512606975","0,1965242422","0,5775654569","0,7236641503","-4,551532553"
"0,01359296283","0,6613244086","0,3006837563","0,6391347395","0,8507990822","0,3940067959","0,1349255064","0,5983463122","0,5285222002","0,6814794139","0,1186293237","-4,205690364"
"0,4048672191","0,8080236077","0,8816368871","0,000032698907","0,3361302873","0,7651976389","0,7749639636","0,7582494305","0,8590138323","0,8351625351","0,7763592055","-5,998523085"
"0,5636982819","0,8015290024","0,0193785606","0,2195661932","0,6778566364","0,5662861242","0,7643295286","0,2572137189","0,1417131366","0,1050904178","0,9881412796","-2,755739759"
"0,4562249741","0,701570691","0,3185658892","0,7440931383","0,05555354391","0,0350397936","0,02372529671","0,4865528276","0,01148289272","0,1636281438","0,7571924776","-9,623648054"
"0,7373088834","0,1095366289","0,08530835449","0,6451052067","0,8530992873","0,02728208614","0,4448646499","0,1041881318","0,7618473629","0,7758346186","0,2114267994","-8,672677266"
"0,9232416735","0,9907668351","0,5018870411","0,525648141","0,849180169","0,2683869544","0,4685723855","0,362981964","0,6055453049","0,778764198","0,7368245192","-7,355736559"
"0,4751140705","0,6393943645","0,2550405328","0,9921350036","0,5999371618","0,5889408989","0,02752363614","0,8455055847","0,4144667192","0,4041332939","0,183472396","-8,475090457"
"0,7737363496","0,7503554456","0,8772062511","0,8612198764","0,4202877253","0,2161027434","0,9129869083","0,3878935056","0,6648948136","0,6749887833","0,4633002329","-12,74071021"
"0,09752762449","0,3586925698","0,2148011187","0,04133886353","0,3121718276","0,5424586505","0,4870419657","0,7969533278","0,650730642","0,5986510208","0,378403857","-4,726889048"
"0,8866365281","0,8365219523","0,3546305522","0,8491320884","0,9256819297","0,05793033629","0,5385957768","0,3463229444","0,3929261162","0,006802636701","0,2397515513","-9,671596058"
"0,5115114206","0,5465624766","0,1459948008","0,4005699062","0,4050091413","0,760311209","0,6929022616","0,2995122701","0,0896907098","0,2001393187","0,5657480689","-4,901701918"
"0,4661089974","0,04617337807","0,235930001","0,9848327991","0,7831805769","0,6034587011","0,5395852536","0,575342626","0,2722238422","0,4638170839","0,07151671757","-7,86154897"
"0,6679000756","0,2714915807","0,4480015934","0,2937696774","0,6744194282","0,1513462239","0,9752502871","0,7907241379","0,8186454644","0,1852638513","0,173403306","-9,717598712"
"0,6750968206","0,9200403181","0,001161738165","0,7478353054","0,2476932889","0,2820669434","0,568959814","0,8281360004","0,9299890616","0,5189209278","0,9291437224","-11,16540775"
"0,6981762443","0,5373330859","0,4310156884","0,3015650564","0,8823234802","0,7284397616","0,162625036","0,06460172575","0,2820308757","0,5404804983","0,1292012675","-3,33209714"
"0,1275410553","0,2871905993","0,3395355896","0,6872054673","0,6902413148","0,7832740316","0,5216916909","0,4976666995","0,65109915","0,4442126997","0,4552150599","-5,52145803"
"0,5043135104","0,1372446908","0,9624152191","0,9891345746","0,8869222989","0,3711491911","0,3120526831","0,1447614445","0,2141019229","0,9623837918","0,2075186313","-8,06748965"
"0,1363522914","0,0184977195","0,9346296095","0,8247910783","0,582523077","0,9890070951","0,2753208311","0,4910570288","0,8365497231","0,2427141673","0,9588260086","-7,650297851"
"0,7386809568","0,9523442695","0,5985170372","0,7392583877","0,861107757","0,5411846612","0,3632859623","0,02582431747","0,1445544655","0,4424713982","0,5723669408","-5,685286538"
"0,3161494348","0,9482282317","0,7950560953","0,04735800377","0,2193271966","0,5294501911","0,7564176426","0,6865971242","0,09751824514","0,8889161266","0,8192098644","-4,39968812"
"0,1656316898","0,8429326078","0,9482009797","0,08242812424","0,1734614057","0,9319208328","0,1864416696","0,8148527289","0,05765074635","0,485930652","0,2406356975","-3,822291852"
"0,772014654","0,6313468098","0,48152308","0,4165153705","0,9446233076","0,3324853251","0,4028494945","0,3598056889","0,009318019711","0,4535157035","0,3404791175","-4,696784657"
"0,7939402283","0,8773734466","0,8049519938","0,8297425767","0,9454110762","0,2607775733","0,9103673103","0,9078792225","0,459525884","0,4825352673","0,02151966321","-10,23680973"
"0,9634138596","0,1275798775","0,8221568423","0,5741813325","0,05272513179","0,4537062227","0,0003498765056","0,09954513356","0,9252688108","0,02379723248","0,3388215761","-14,10897916"
"0,6404866615","0,06356363867","0,09085405708","0,8721766185","0,04593960377","0,001283746018","0,3494922979","0,2863999728","0,3158984164","0,9876637883","0,1198549258","-12,24281088"
"0,2210322658","0,1872862661","0,180683725","0,5993160037","0,6781147659","0,9989270316","0,4467290982","0,7293403863","0,3138014122","0,03831226696","0,4024736305","-4,275666686"
"0,5483868049","0,4993339249","0,278673145","0,3481353126","0,2532364321","0,5022117819","0,2551969362","0,4190091036","0,7535984169","0,459750176","0,2121077015","-8,423192339"
"0,3798583715","0,8458482091","0,4876578335","0,3991658866","0,08230131165","0,08084362723","0,9746016405","0,2415463477","0,6869048227","0,8628578385","0,6591227889","-9,722497975"
"0,04139799941","0,6343438049","0,2489011289","0,2247012165","0,5617451667","0,3342572217","0,3257416917","0,8250318374","0,2294840236","0,8395346776","0,4581776806","-2,847624728"
"0,548911137","0,3709521486","0,8368194202","0,408541062","0,7442856472","0,914400235","0,7349633253","0,3543230466","0,6848006436","0,4399794848","0,8776630746","-5,886253166"
"0,7395483175","0,5507137919","0,9426543721","0,2755224778","0,2809464251","0,5903546315","0,9007714866","0,571007876","0,4829133127","0,3829821919","0,6350394272","-9,368783588"
"0,9290842996","0,02825515434","0,3158631115","0,7834771073","0,8055016233","0,04241559641","0,4614686201","0,3733958326","0,7148621646","0,4638091981","0,9928051399","-10,59723922"
"0,04845127984","0,8653714869","0,3151083518","0,7541658741","0,5937103008","0,4000491109","0,2983452769","0,3481772479","0,4299741094","0,6865651907","0,8696667651","-4,891486558"
"0,8575026666","0,367476888","0,4633462552","0,1561163682","0,7645589949","0,8726598388","0,4152302871","0,6779600807","0,2894326126","0,7993805952","0,1961457489","-4,292385076"
"0,9775028647","0,4181788765","0,1456468676","0,2249488144","0,7065919769","0,2414015966","0,7229877965","0,2706816164","0,0377338847","0,1125343681","0,9650120602","-5,66849074"
"0,08858618633","0,7480156395","0,5753649105","0,7877307181","0,4869633676","0,2966317138","0,9980132345","0,1653611011","0,2700404983","0,09101902172","0,2703208916","-7,970463265"
"0,168026827","0,1797407931","0,6886175572","0,1437895588","0,6669645421","0,4705873836","0,3535336567","0,9604124683","0,5383567704","0,3075996416","0,7170129203","-4,649762128"
"0,755332898","0,8472017242","0,2476109882","0,9573551269","0,03257283821","0,374418876","0,8156579456","0,2477172842","0,3696081785","0,09265792629","0,5795906024","-12,60151385"
"0,7035868295","0,8867970489","0,9744475842","0,8075429254","0,2245877316","0,2443284829","0,9526238511","0,374244771","0,8954582415","0,6432831926","0,3508871075","-14,06621387"
"0,3651330407","0,3589287716","0,4084222954","0,02599750113","0,2119767759","0,5416785639","0,3635592469","0,7155514929","0,92024429","0,9910977634","0,7150890803","-6,477892742"
"0,9230375992","0,8397257729","0,9129440841","0,9338073525","0,5046833332","0,2604679785","0,3527615958","0,9483781333","0,3556261439","0,5955222105","0,9359459604","-11,78677839"
"0,2183667746","0,7323963449","0,4111596124","0,6806774738","0,3272308266","0,7725190785","0,1058458567","0,8385514187","0,6873763451","0,3630283663","0,2988328584","-7,661138085"
"0,9346492698","0,8787237519","0,7287812528","0,5006290975","0,929336328","0,04969294245","0,2235025652","0,4496882532","0,7931208354","0,4737564562","0,5356361522","-8,98925169"
"0,8132021766","0,6468591077","0,6357404409","0,4861940124","0,1767670662","0,7105390701","0,4722896644","0,8914360534","0,3067580277","0,6252320685","0,1253330241","-9,749383524"
"0,2296200271","0,2770865325","0,3039543719","0,421038686","0,7323362373","0,09041220337","0,2951993385","0,2097104996","0,2994320136","0,04890320992","0,7739518492","-4,902833703"
"0,1658810477","0,7255712102","0,308586738","0,4206850271","0,8658582674","0,8014759613","0,8635434605","0,2832148057","0,2921332082","0,1855371939","0,09034324281","-2,633477195"
"0,7820231966","0,594966827","0,9138872914","0,01913887122","0,3426187778","0,5530251729","0,5483627569","0,7619108928","0,4298714028","0,2554491738","0,03480506732","-8,295226902"
"0,9534363071","0,9597565319","0,4696859851","0,9593892636","0,4775984206","0,03834027816","0,100913953","0,4129321127","0,8200190484","0,9755839308","0,08533391051","-12,9958601"
"0,4756535478","0,5467140569","0,8852493248","0,4489352586","0,18686751","0,5277611036","0,541275302","0,08894666078","0,498330842","0,8609825292","0,8593434694","-8,251356453"
"0,8978978963","0,8647941061","0,8232517974","0,4823948142","0,4555213004","0,9091876502","0,6277353292","0,569696048","0,2988657122","0,9339485786","0,08194346221","-7,793053548"
"0,6716614995","0,7415205786","0,8499845327","0,1266573697","0,1158719491","0,8255349715","0,2661128527","0,8778756968","0,1896287703","0,1190724501","0,8146639197","-6,967092323"
"0,1365301373","0,1325569092","0,7110007304","0,6632582981","0,6453081531","0,707664858","0,8727285398","0,1639239852","0,8039726888","0,1764427846","0,8486594956","-7,141722812"
"0,334064935","0,04727238299","0,9761910166","0,9124328404","0,7977101842","0,5832345331","0,6762873299","0,8388172389","0,219778752","0,5990220207","0,12034901","-8,420792027"
"0,9236323725","0,9105712348","0,6999139244","0,4203305592","0,1542576326","0,1428368309","0,1528528296","0,6939326022","0,6869707219","0,1265809778","0,7867333022","-12,07561668"
"0,9313861561","0,3475385669","0,2689408825","0,4874619975","0,1992275631","0,4810903555","0,5538859666","0,7844000928","0,1350362559","0,2486482137","0,4157236731","-9,934467815"
"0,2208033032","0,1201169147","0,8113217931","0,5004103441","0,7656608686","0,2507275853","0,9830066906","0,6843012503","0,6753371882","0,3801288626","0,8293895199","-7,785220474"
"0,5304721547","0,7536607437","0,8565324293","0,1186301892","0,9170420047","0,7442093413","0,2229889064","0,04852929245","0,3418170437","0,9982159442","0,5804855055","-1,524649514"
"0,07671080618","0,1553465286","0,5597528797","0,3127128368","0,9163756366","0,2955889898","0,3565939114","0,7372728732","0,05446074316","0,9315148093","0,006739640959","-2,647662212"
"0,02344809331","0,4546920403","0,265470803","0,5342794736","0,6697320082","0,7912913038","0,2471997046","0,3588473684","0,5291352334","0,6621711388","0,4626524224","-3,18123817"
"0,07468167187","0,2180458301","0,09174874877","0,01189432626","0,4295221257","0,2870245588","0,3887854993","0,1967064368","0,6250281234","0,7961343468","0,5500873075","-3,329497605"
"0,1932167644","0,2639137048","0,7845338897","0,4280947538","0,9920551229","0,1383176588","0,7170849164","0,4318529849","0,05027347444","0,3928290456","0,8557870234","-3,877793134"
"0,3877331924","0,3805510606","0,3039041627","0,6364484487","0,9434803315","0,8161275977","0,8145018345","0,650420443","0,7810995271","0,002283318714","0,9162378225","-5,626522603"
"0,6244560299","0,6764523277","0,681982406","0,9397413241","0,1947593915","0,9339216938","0,8994989346","0,1553976004","0,04851174833","0,6859649029","0,769359671","-8,823285567"
"0,9639154881","0,4320711728","0,6191459107","0,6460882347","0,227306959","0,614474087","0,4313921375","0,8446836479","0,4253479041","0,517054015","0,4581093616","-11,46655276"
"0,3894187585","0,1705914062","0,6773522317","0,1428525969","0,8751138574","0,6521084166","0,07552417548","0,06073193454","0,2332976915","0,1858184951","0,6377627042","-2,136231551"
"0,7554490947","0,3902109248","0,6238740185","0,7059456769","0,00368767543","0,3769460762","0,3053319661","0,1927831377","0,8123749244","0,2177691267","0,9217030167","-13,03708317"
"0,1126537291","0,7405438822","0,4693377609","0,7695262167","0,8395458229","0,9531914882","0,09943216133","0,2900972368","0,7718455115","0,2740432255","0,6684230667","-4,169615897"
"0,05067157697","0,8601677439","0,8421116464","0,9287478418","0,3697551045","0,08061031591","0,1047072398","0,09980812927","0,633212097","0,7292489327","0,6694154316","-9,248434913"
"0,1466566821","0,9293261572","0,06707125735","0,3786462206","0,1484789885","0,04727057678","0,9735783552","0,5708324269","0,8053602599","0,7476435058","0,3676317537","-8,625001869"
"0,6023424521","0,3376686003","0,5984680271","0,371282956","0,5582220208","0,8049785204","0,8927487678","0,4224147714","0,1305422053","0,4633466542","0,5229593477","-5,574785112"
"0,6372507082","0,9075930411","0,9447280962","0,8007912455","0,2737087538","0,8279014752","0,6351531612","0,5848170361","0,2759734658","0,1440979437","0,830823287","-9,717987546"
"0,4060569097","0,8395083617","0,7877375397","0,04971461744","0,9757973356","0,5341506791","0,6464693444","0,1343900979","0,8740006081","0,8045149766","0,6307597703","-3,027824237"
"0,7054811191","0,3948612528","0,9858779916","0,5365288063","0,3995165147","0,02432779271","0,8772856852","0,5103458078","0,3786809754","0,6489651036","0,283837695","-11,52872884"
"0,808727387","0,07363699956","0,2633411427","0,9932805966","0,8840843777","0,4411414769","0,5138294123","0,6841584681","0,339601153","0,09412735654","0,4969836541","-9,492689836"
"0,3951472371","0,07288417333","0,864256121","0,1006092822","0,3919600126","0,7138338459","0,5696255671","0,04837315285","0,4719167424","0,3412675403","0,5538660564","-5,771048376"
"0,7022248197","0,5016646529","0,1261536132","0,4542029963","0,02028661279","0,218094","0,7095891233","0,7904395445","0,4214738009","0,9070056203","0,8353264121","-10,02142466"
"0,5691492525","0,5280883756","0,5279330409","0,5750228151","0,3272169854","0,2124208416","0,6006031441","0,7527628176","0,6472911331","0,03264559665","0,5542785115","-11,10692949"
"0,0618296711","0,9589956645","0,9433228911","0,1315364433","0,4068411037","0,6280202264","0,9994261365","0,7185245888","0,8604538259","0,7089261451","0,2534061058","-6,198619759"
"0,01681245635","0,5228715927","0,4999589016","0,1565599745","0,3641559376","0,393186353","0,719889048","0,3171095435","0,5678889411","0,359986045","0,03697298159","-5,621451814"
"0,6337136397","0,7149959989","0,5826092711","0,9996268324","0,2348912056","0,6567855541","0,5455037049","0,3677856042","0,1268923054","0,7047019624","0,9441033359","-9,411791615"
"0,9025875407","0,2615551499","0,6610107635","0,8563791804","0,228550499","0,03794771053","0,6544661724","0,03411346971","0,9051444736","0,4724273629","0,2324914954","-15,35591277"
"0,8958905332","0,9419884968","0,5767246525","0,1440093395","0,1094001486","0,4913301055","0,9086514816","0,07523328039","0,8703381065","0,119315376","0,8062955862","-10,11269989"
"0,391779358","0,7719338785","0,1356851532","0,7153603609","0,8158963253","0,2750547098","0,2032979008","0,5013654173","0,07329469428","0,1655973096","0,5595067472","-4,910912624"
"0,2298688357","0,7800263118","0,5135749626","0,8080740365","0,3050879627","0,752380465","0,7518671983","0,4759770434","0,9326498339","0,09494220482","0,2910854178","-9,978788814"
"0,3504262778","0,9114683601","0,5061158087","0,2315643944","0,2997489297","0,983260121","0,3522268716","0,7527213405","0,161923663","0,08608345108","0,2365172862","-4,473576776"
"0,2237348525","0,8308683245","0,4960159589","0,8798879627","0,03000422145","0,007776138257","0,8301861009","0,4882813078","0,3820859935","0,6453990402","0,7219819413","-11,36780538"
"0,1626750795","0,4823315637","0,9305824305","0,441011221","0,8803692609","0,7691949214","0,2054498205","0,4775640587","0,2408390129","0,757906983","0,9278996103","-2,195289245"
"0,02609241239","0,2199799468","0,8061859629","0,4583136908","0,4431560432","0,3190087844","0,7236949374","0,04055590265","0,9415778231","0,5162251091","0,9183080009","-7,690376236"
"0,1491106587","0,8822323911","0,9378893902","0,4960396138","0,8213036987","0,4688812897","0,5635430838","0,07861934271","0,2718696986","0,2751986556","0,7954120226","-3,883053169"
"0,5708875468","0,2312580397","0,7819380952","0,4768421832","0,02260659858","0,477891567","0,1558353758","0,2384190636","0,5706793357","0,7306448976","0,2335192961","-10,58810759"
"0,6422969956","0,2109494524","0,6096869816","0,6649760709","0,3071574662","0,4288683341","0,9796557693","0,4666728015","0,5611099285","0,2609568173","0,5507427223","-11,34564872"
"0,7420434709","0,2084432721","0,8827593153","0,9053021666","0,7023620905","0,5566277121","0,2591616122","0,7194755497","0,6686151434","0,9961037043","0,8821288605","-9,918248284"
"0,315882968","0,9581717469","0,4857904058","0,8447087561","0,9941206041","0,9867889926","0,7932608422","0,2930225266","0,3616930756","0,5399259682","0,5527149645","-3,582225417"
"0,9543642595","0,7959124157","0,2281290357","0,8306060716","0,06487753089","0,3098479015","0,4765410533","0,9476478309","0,3988417711","0,2948208243","0,1602420339","-13,47713195"
"0,2498778743","0,8134902708","0,6696923724","0,2290596265","0,9791085799","0,7159662681","0,9862699988","0,9526510671","0,4152981456","0,8690369606","0,04079163874","-2,872157914"
"0,7972277987","0,1116159177","0,3063260826","0,4821251681","0,3466235037","0,4590982695","0,8737409157","0,1129977746","0,4249996948","0,7475921596","0,03623902935","-9,396871211"
"0,8600846539","0,4905414069","0,7358577063","0,4601134916","0,6894364507","0,4060457133","0,7561621654","0,3529458396","0,900357697","0,5366912382","0,7898078011","-9,490463063"
"0,7492762085","0,9069768041","0,9693552049","0,5129330745","0,5194490657","0,8466206397","0,8747840653","0,290644121","0,4493234497","0,4709609664","0,1274465295","-8,346996586"
"0,2183469231","0,9514236788","0,2772483793","0,7384094257","0,1572582573","0,3607983373","0,0345313043","0,9874886075","0,291876167","0,07977130126","0,8608278488","-8,163549643"
"0,4201904039","0,6648005523","0,6695097073","0,4486299694","0,04006492029","0,8450903862","0,5677391827","0,5248976636","0,7175463327","0,9196479425","0,6908074841","-8,488039822"
"0,3033032005","0,01781983805","0,7626067788","0,5948237587","0,3563680868","0,8269931447","0,8784527523","0,7082276615","0,3776982507","0,06943454094","0,9294370029","-8,122713826"
"0,8428512901","0,7520553835","0,5021565443","0,7405936538","0,4139007395","0,5880072737","0,7232812695","0,009400966781","0,5863562134","0,09503250512","0,8173748298","-10,03025859"
"0,9677361155","0,4561669609","0,1432294995","0,1881713397","0,3682682016","0,2447300735","0,1631934748","0,9686644071","0,3074790483","0,6390393207","0,1730570175","-8,274969282"
"0,8492754182","0,0391707522","0,3760774007","0,169613704","0,3008705246","0,4252228576","0,5556081218","0,8952321403","0,841794006","0,5135294363","0,4857380482","-10,07650159"
"0,2458849562","0,2817654349","0,4601556317","0,7343127837","0,1234990681","0,7568010638","0,568954549","0,5747738514","0,09771075079","0,4200904827","0,7503075583","-7,654596427"
"0,3093333819","0,09661688283","0,7999911017","0,8890646931","0,9314280281","0,7605187844","0,4606025156","0,4364608104","0,7069956369","0,8045398307","0,9483018317","-6,440386995"
"0,2233034779","0,6459877677","0,01004704891","0,5963938934","0,4793626373","0,5105845888","0,4932451911","0,3974308023","0,3539477803","0,6471607023","0,4696737597","-5,120716652"
"0,278040551","0,1194224591","0,590431897","0,350155883","0,3334333631","0,4536636928","0,8728584435","0,04990410715","0,7229309117","0,1544930644","0,8405256086","-7,97385378"
"0,369047395","0,6108695265","0,9181045772","0,4927821664","0,5075962995","0,5220270165","0,1772155226","0,3544500962","0,7565693596","0,568188038","0,4838373769","-7,770485721"
"0,2808557393","0,3914885314","0,5779213907","0,3706256334","0,8344079108","0,1089352625","0,2833829676","0,9503425212","0,8556053827","0,3998439686","0,4924455232","-7,114594796"
"0,5317504687","0,1483626925","0,01142894303","0,0846666461","0,7309247929","0,1708714929","0,6625944465","0,4938218824","0,4962959539","0,8365435772","0,3279964791","-4,67152912"
"0,2162337656","0,7558302189","0,3728111948","0,1871246773","0,9146976952","0,4223596926","0,3069061163","0,7686835293","0,7946229689","0,7062378341","0,1812440837","-3,480816332"
"0,7233990018","0,4182392498","0,2988727136","0,3650181","0,7235565078","0,9240619584","0,8882830112","0,1648762805","0,1656054989","0,8815920656","0,4909895906","-3,684692697"
"0,426855","0,4299217178","0,2308603136","0,4966344155","0,4700998244","0,3217363144","0,5538344455","0,977323049","0,5779595109","0,2257866812","0,8205352157","-8,10480914"
"0,801583631","0,1807777827","0,7486549068","0,9231870746","0,6704559855","0,1632810831","0,5266017563","0,8656172476","0,6826939798","0,1950533212","0,07335112864","-13,40877603"
"0,8853467526","0,2872214582","0,5764133297","0,9476326126","0,5894867145","0,4433054982","0,5691790198","0,9122557456","0,6554792455","0,2689167935","0,898040112","-12,11269214"
"0,6590372846","0,7515276368","0,8390201333","0,09601002417","0,8696425348","0,7499708532","0,8608266274","0,4976578281","0,6440755605","0,2587007914","0,7134637965","-4,714652612"
"0,4378412995","0,09990360547","0,06493519423","0,4454323356","0,9689683525","0,4634136752","0,2280011123","0,5145655362","0,3239472058","0,2351910437","0,04521662559","-4,175005207"
"0,2027775652","0,02214525936","0,953110171","0,4319311306","0,749639854","0,6023833401","0,5345747673","0,8329212542","0,988262982","0,2888605756","0,1224459021","-8,122381512"
"0,3599589668","0,6503756075","0,6117409208","0,2813585359","0,496843381","0,4248068928","0,1225054942","0,6075457776","0,9439519905","0,5424208216","0,7170224632","-6,920557127"
"0,1359908666","0,1124502231","0,5495619323","0,9855337381","0,2372500105","0,7344269108","0,4342047705","0,4408279974","0,1419205667","0,4385930614","0,969227912","-7,917398716"
"0,6588823006","0,7030663133","0,6814368526","0,7977484198","0,4805226359","0,1686682744","0,5834473154","0,709044526","0,8198441916","0,6937870115","0,4567927283","-11,88618834"
"0,3691032673","0,4520693172","0,4563347267","0,5935952168","0,09739193241","0,433245894","0,02193974886","0,3159155789","0,1595911541","0,9975237493","0,344647178","-7,530385158"
"0,1203230518","0,7732959479","0,5902976099","0,5209716807","0,1426128764","0,7505888831","0,4828135469","0,2057518585","0,4081443267","0,9902973374","0,6985042027","-5,687909737"
"0,6945034917","0,3945687076","0,1901620528","0,7007060403","0,8785568092","0,9242117868","0,9576050254","0,08647262415","0,7167574824","0,3649804071","0,9035178002","-5,951990496"
"0,2318136069","0,3841187924","0,2590653316","0,5694348739","0,07193941352","0,06948898905","0,4749571549","0,9520849598","0,6789083427","0,8751066196","0,5067253893","-10,41490538"
"0,1336924072","0,2981719681","0,1934348431","0,2599584291","0,102666643","0,5727512961","0,1459842386","0,6527496296","0,2076980421","0,3761735524","0,06306047083","-5,587454377"
"0,3706709521","0,1451104818","0,664765805","0,9271294069","0,9739202355","0,1584008439","0,8093120122","0,4244318029","0,1500128069","0,8730955385","0,7814884886","-6,976101968"
"0,4880300868","0,669368561","0,3893615429","0,847839354","0,33239057","0,8448406042","0,153948489","0,7427871683","0,7915621631","0,5901804605","0,3472398058","-9,408087752"
"0,164589979","0,6530941817","0,3795189952","0,5766258303","0,4653627801","0,4153049678","0,5469995696","0,4252800587","0,5186874672","0,6380346566","0,2025154167","-6,694830114"
"0,399628457","0,9539325251","0,9765306951","0,08185213362","0,1763211669","0,06618100109","0,918649451","0,3646386384","0,8165535967","0,7617845299","0,6269100755","-9,243538169"
"0,2110203311","0,01794256627","0,5511027458","0,3353722824","0,877444833","0,01212017426","0,9696526815","0,6037058248","0,4186935516","0,5612837464","0,9144882416","-5,447750013"
"0,5988270859","0,7433976278","0,791132882","0,7284139057","0,6183395346","0,6061936883","0,690282422","0,65374691","0,7427744949","0,968053418","0,1752976462","-9,356622919"
"0,2014338098","0,8471751193","0,0983885141","0,9764375869","0,9583005144","0,7241890876","0,8115860803","0,5170112785","0,1550128006","0,04379021006","0,7651527881","-4,045715037"
"0,6205966099","0,02625643797","0,8643652901","0,1777985975","0,1277537342","0,6732084239","0,8091914207","0,226386816","0,6249572145","0,3084806683","0,2182750848","-9,789995061"
"0,02600616884","0,4558266599","0,2908420289","0,2745127063","0,8317900103","0,66723202","0,2931078906","0,4950176202","0,2079690495","0,3972096608","0,5264527433","-0,8973195982"
"0,9973244688","0,1054331374","0,2872465357","0,9706766853","0,4294983263","0,2067981068","0,9817745331","0,4640944397","0,9421902301","0,222530578","0,8790604239","-14,71411772"
"0,5871191445","0,7818966321","0,2027300167","0,7646338626","0,6641255776","0,9982497283","0,8245815602","0,623220546","0,4172073569","0,6067693609","0,3436519698","-6,130005301"
"0,1814786365","0,4902253172","0,3894367085","0,1449164683","0,1922825507","0,7652988203","0,3475064717","0,422062173","0,2166585985","0,2104427632","0,9029898374","-3,77022634"
"0,7443869667","0,9434486229","0,312947126","0,7599577831","0,1084843596","0,01823325972","0,2093649129","0,3732478176","0,3658442411","0,432019713","0,7619097922","-11,26077286"
"0,1153855771","0,8823256859","0,3119103859","0,3383157906","0,06534138679","0,09305022596","0,2154641892","0,6937539041","0,1997125024","0,4601840699","0,447343014","-6,862602106"
"0,03027561947","0,8156429634","0,1228447786","0,8947831079","0,7172429702","0,8137647614","0,3098499379","0,2105237547","0,4239166838","0,7694106738","0,4228151682","-3,514298332"
"0,3755443911","0,8935344818","0,9475364619","0,3706705578","0,08750454843","0,8884084222","0,04548362209","0,8116720676","0,8726951823","0,6794450941","0,2409474572","-8,715578973"
"0,2005506187","0,6764417438","0,7279020053","0,1540431155","0,874095921","0,001870499463","0,5425992594","0,9046127635","0,7492857549","0,8124778825","0,2402111407","-5,569694439"
"0,4399874046","0,275020513","0,8958822712","0,3287180064","0,6717146567","0,5312641198","0,5138809773","0,5925341281","0,9809424347","0,8052420531","0,234132732","-7,941717549"
"0,909393449","0,7480453368","0,6999926388","0,6357895939","0,1972157696","0,5670508667","0,8754866367","0,7823165889","0,8216578783","0,2835493259","0,9612631835","-12,56096283"
"0,4842011284","0,4383362549","0,8987350334","0,4579433834","0,3301853121","0,5764386274","0,1981516709","0,4214773254","0,3879206166","0,8155141177","0,7428607594","-7,401410613"
"0,7289063323","0,3757012613","0,3371360023","0,1727066517","0,003213081891","0,1422334997","0,365010788","0,7338740291","0,1164683153","0,2672712149","0,554475603","-9,170979839"
"0,3895441606","0,4721985048","0,505872991","0,2839277348","0,9677106894","0,3974893435","0,3642201257","0,285425836","0,4955990656","0,5730373613","0,7411377192","-3,214938004"
"0,7377364894","0,5083096817","0,02660170924","0,6538630384","0,4569941836","0,01567342935","0,2379945103","0,4038323768","0,2939081822","0,4099038708","0,02167481031","-9,455168283"
"0,7219826155","0,1623951867","0,2420688595","0,2604861102","0,6288715859","0,9509587388","0,2913811211","0,548721041","0,646043455","0,5407202488","0,3914553688","-5,282259188"
"0,724429289","0,04809933259","0,802641107","0,4923463705","0,4606915517","0,2088926858","0,5110401056","0,4886666589","0,1658443693","0,7436907391","0,1368598204","-9,556100316"
"0,886850178","0,3464533395","0,3354008225","0,003644020637","0,2684105739","0,0290538967","0,521991008","0,7861994407","0,1234421822","0,5081235942","0,3357717852","-8,214432669"
"0,9979202661","0,1699577319","0,2644867277","0,04866096964","0,4195481451","0,8989123188","0,5440908448","0,1417817269","0,02498989167","0,3529844785","0,1048191099","-5,005362525"
"0,9630352813","0,4584667453","0,7165459864","0,6981073801","0,2039666338","0,3055875483","0,3512131247","0,8954232499","0,208040798","0,2204417383","0,1728492389","-12,81679536"
